Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.unicom.json	64944	-	0	0	0	0	0	0	15	101	0	0	0	0	0	0	0	2	0	0	282	245	0	0	0	8	0	1
fsh-generated/resources/AdministrableProductDefinition-Agen-5mg-Tablet-EE-APD.json	1122	5	0	0	0	1	0	0	0	247	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-100mg-Pessary-EE-APD.json	1155	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-10mg1g-Cream-EE-APD.json	1150	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-Cefuroxime-MIP-1500mg-EE-APD.json	1172	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	12	10	0	0	1	0	0	0
fsh-generated/resources/Bundle-001-Agen5mg-EE-FullProduct.json	19622	16	0	0	0	0	0	0	2	57	0	0	0	0	0	0	0	0	0	0	76	54	0	0	0	0	0	0
fsh-generated/resources/Bundle-002-Agen10mg-EE-FullProduct.json	19731	7	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	1	0	0	82	45	0	0	0	0	0	0
fsh-generated/resources/Bundle-003-CefuroximStragen-1-5g-Powder-SE-FullProduct.json	17056	9	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	71	39	0	0	0	0	0	0
fsh-generated/resources/Bundle-004-Cefuroxime-MIP-1500mg-EE-FullProduct.json	18621	5	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	78	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-005-CanifugCremolum-EE-FullProduct.json	20179	7	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	79	41	0	0	0	0	0	0
fsh-generated/resources/Bundle-006-Yaz-002mg3mg-tablet-SE-FullProduct.json	26355	5	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	94	28	0	0	0	0	0	1
fsh-generated/resources/Bundle-007-Jangee-002mg-3mg-Film-coated-tablet-EE-FullProduct.json	19464	5	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	77	20	0	0	0	0	0	0
fsh-generated/resources/Bundle-008-Jangee-003mg-3mg-Film-coated-tablet-EE-FullProduct.json	19788	6	1	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	77	18	0	0	0	0	0	0
fsh-generated/resources/Bundle-009-Paracetamol-Kabi10mg-1ml-EE-FullProduct.json	24897	6	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	1	0	0	86	22	0	0	0	0	0	0
fsh-generated/resources/Bundle-010-Clexane-60mg-06ml-EE-FullProduct.json	14881	6	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	72	15	0	0	0	0	0	0
fsh-generated/resources/Bundle-011-Betaklav500-125-EE-FullProduct.json	26453	49	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	95	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-012-Panodil-500mg-SolutionInSachet-SE-FullProduct.json	15163	5	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	58	17	0	0	0	0	0	1
fsh-generated/resources/Bundle-013-LantusSolostar-EE-FullProduct.json	14693	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	52	16	0	0	0	0	0	0
fsh-generated/resources/Bundle-014-CanestenKombi-FI-FullProduct.json	19962	5	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	70	23	0	0	0	0	0	0
