Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.unicom.json	63350	-	0	0	0	0	0	0	6	125	0	0	0	0	0	0	0	3	0	0	323	383	0	0	0	7	0	9
fsh-generated/resources/AdministrableProductDefinition-Agen-5mg-Tablet-EE-APD.json	1122	8	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-100mg-Pessary-EE-APD.json	1155	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-10mg1g-Cream-EE-APD.json	1150	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-Cefuroxime-MIP-1500mg-EE-APD.json	1172	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Bundle-001-Agen5mg-EE-FullProduct.json	19622	66	0	0	0	0	0	0	1	255	0	0	0	0	0	0	0	0	0	0	118	43	0	0	0	0	0	1
fsh-generated/resources/Bundle-002-Agen10mg-EE-FullProduct.json	19731	37	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	122	41	0	0	0	0	0	1
fsh-generated/resources/Bundle-003-CefuroximStragen-1-5g-Powder-SE-FullProduct.json	17056	24	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	80	33	0	0	0	0	0	0
fsh-generated/resources/Bundle-004-Cefuroxime-MIP-1500mg-EE-FullProduct.json	18621	27	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	1	0	0	85	32	0	0	0	0	0	1
fsh-generated/resources/Bundle-005-CanifugCremolum-EE-FullProduct.json	20179	27	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	101	41	0	0	0	0	0	1
fsh-generated/resources/Bundle-006-Yaz-002mg3mg-tablet-SE-FullProduct.json	26355	29	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	126	42	0	0	0	0	0	1
fsh-generated/resources/Bundle-007-Jangee-002mg-3mg-Film-coated-tablet-EE-FullProduct.json	20002	23	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	81	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-008-Jangee-003mg-3mg-Film-coated-tablet-EE-FullProduct.json	20326	22	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	85	29	0	0	0	0	0	1
fsh-generated/resources/Bundle-009-Paracetamol-Kabi10mg-1ml-EE-FullProduct.json	24897	27	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	107	37	0	0	0	0	0	1
fsh-generated/resources/Bundle-010-Clexane-60mg-06ml-EE-FullProduct.json	14882	17	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	1	0	0	76	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-011-Betaklav500-125-EE-FullProduct.json	26453	31	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	114	37	0	0	0	0	0	0
fsh-generated/resources/Bundle-012-Panodil-500mg-SolutionInSachet-SE-FullProduct.json	15163	18	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	68	25	0	0	0	0	0	1
fsh-generated/resources/Bundle-013-LantusSolostar-EE-FullProduct.json	14693	18	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	67	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-014-CanestenKombi-FI-FullProduct.json	19962	24	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	90	31	0	0	0	0	0	0
fsh-generated/resources/Bundle-015-CopaliaHCT-EE-FullProduct.json	24843	30	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	104	35	0	0	0	0	0	1
fsh-generated/resources/Bundle-016-Lodipin-10mg-Capsule-GR-FullProduct.json	20909	28	0	0	0	0	0	0	1	60	0	0	0	0	0	0	0	1	0	0	88	29	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLHipres-10mg-Tablet-EE-FullProduct.json	20438	24	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	83	27	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLHipres-5mg-Tablet-EE-FullProduct.json	20409	24	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	82	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLaccord-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20319	24	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	86	30	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLaccord-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	24626	28	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	100	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLaurobindo-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16942	20	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	73	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLbluefish-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16796	20	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	72	23	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLbluefish-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21119	24	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	86	28	0	0	0	0	0	0
