Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.unicom.json	63176	-	0	0	0	0	0	0	10	255	0	0	0	0	0	0	0	2	0	0	562	542	0	0	1	22	0	2
fsh-generated/resources/AdministrableProductDefinition-Agen-5mg-Tablet-EE-APD.json	1122	12	0	0	0	1	0	0	0	251	0	0	0	0	0	0	0	0	0	0	35	16	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-100mg-Pessary-EE-APD.json	1155	7	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-10mg1g-Cream-EE-APD.json	1150	7	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-Cefuroxime-MIP-1500mg-EE-APD.json	1172	7	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0
fsh-generated/resources/Bundle-001-Agen5mg-EE-FullProduct.json	19622	105	0	0	0	0	0	0	1	699	0	0	0	0	0	0	0	0	0	0	109	76	0	0	0	0	0	0
fsh-generated/resources/Bundle-002-Agen10mg-EE-FullProduct.json	19731	55	0	0	0	0	0	0	2	115	0	0	0	0	0	0	0	0	0	0	221	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-003-CefuroximStragen-1-5g-Powder-SE-FullProduct.json	17056	44	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	1	0	0	193	54	0	0	0	0	0	1
fsh-generated/resources/Bundle-004-Cefuroxime-MIP-1500mg-EE-FullProduct.json	18621	48	0	0	0	0	0	0	1	95	0	0	0	0	0	0	0	0	0	0	182	66	0	0	0	0	0	0
fsh-generated/resources/Bundle-005-CanifugCremolum-EE-FullProduct.json	20179	55	0	0	0	0	0	0	1	89	0	0	0	0	0	0	0	0	0	0	186	101	0	0	0	0	0	0
fsh-generated/resources/Bundle-006-Yaz-002mg3mg-tablet-SE-FullProduct.json	26355	65	1	0	0	0	0	0	1	51	0	0	0	0	0	0	0	1	0	0	169	80	0	0	0	0	0	0
fsh-generated/resources/Bundle-007-Jangee-002mg-3mg-Film-coated-tablet-EE-FullProduct.json	20002	55	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	130	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-008-Jangee-003mg-3mg-Film-coated-tablet-EE-FullProduct.json	20326	49	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	117	71	0	0	0	0	0	1
fsh-generated/resources/Bundle-009-Paracetamol-Kabi10mg-1ml-EE-FullProduct.json	24897	68	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	250	76	0	0	0	0	0	0
fsh-generated/resources/Bundle-010-Clexane-60mg-06ml-EE-FullProduct.json	14882	38	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	99	47	0	0	0	0	0	1
fsh-generated/resources/Bundle-011-Betaklav500-125-EE-FullProduct.json	26453	93	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	1	0	0	122	79	0	0	0	0	0	0
fsh-generated/resources/Bundle-012-Panodil-500mg-SolutionInSachet-SE-FullProduct.json	15163	39	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	74	46	0	0	0	0	0	0
fsh-generated/resources/Bundle-013-LantusSolostar-EE-FullProduct.json	14693	41	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	74	43	0	0	0	0	0	0
fsh-generated/resources/Bundle-014-CanestenKombi-FI-FullProduct.json	19962	51	1	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	97	63	0	0	0	0	0	0
fsh-generated/resources/Bundle-015-CopaliaHCT-EE-FullProduct.json	24843	62	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	108	69	0	0	0	0	0	0
fsh-generated/resources/Bundle-016-Lodipin-10mg-Capsule-GR-FullProduct.json	20909	52	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	109	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLHipres-10mg-Tablet-EE-FullProduct.json	20438	53	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	90	54	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLHipres-5mg-Tablet-EE-FullProduct.json	20409	51	0	0	0	0	0	0	1	56	0	0	0	0	0	0	0	1	0	0	94	54	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLaccord-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20319	50	1	0	0	0	1	0	1	46	0	0	0	0	0	0	0	0	0	0	114	56	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLaccord-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	24626	61	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	121	65	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLaurobindo-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16942	42	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	84	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLbluefish-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16796	50	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	87	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLbluefish-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21119	54	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	1	0	0	95	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLjubilant-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16622	41	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	78	46	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLjubilant-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16463	46	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	74	45	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLkrka-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21143	50	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	96	60	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLkrka-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21173	57	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	92	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLmedvalley-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20590	53	1	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	103	56	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLmedvalley-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20563	50	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	105	56	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLsandoz-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	23396	56	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	1	0	0	109	62	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLsandoz-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	23305	57	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	110	64	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLteva-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20279	58	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	95	61	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLteva-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	20250	47	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	96	52	0	0	0	0	0	0
fsh-generated/resources/Bundle-AMLvitabalans-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21096	50	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	103	55	0	0	0	0	0	1
fsh-generated/resources/Bundle-AMLvitabalans-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21125	50	1	0	0	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	105	121	0	0	0	0	0	0
fsh-generated/resources/Bundle-Amlodistad-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21715	52	1	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	104	56	0	0	0	0	0	0
fsh-generated/resources/Bundle-Amlodistad-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	21627	52	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	100	54	0	0	0	0	0	0
fsh-generated/resources/Bundle-Norvasc-10mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16703	41	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	76	49	0	0	0	0	0	0
fsh-generated/resources/Bundle-Norvasc-5mg-Tablet-SE-IS-MedicinalProductDefinition-BBDL.json	16678	42	1	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	75	51	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ATC-Human-EMA.json	773616	3153	6	0	1	0	0	0	65	4119	0	0	6	0	0	0	0	11	0	0	4637	8383	0	0	0	334	0	5
fsh-generated/resources/CodeSystem-Marketing-Status-ema-cs.json	837	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	22	79	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-combination-package-ema-cs.json	2095	10	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	22	75	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-combined-pharmaceutical-dose-form-ema-cs.json	9046	31	0	0	0	0	0	0	1	54	0	0	0	0	0	0	0	0	0	0	76	92	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-combined-term-ema-cs.json	8776	30	1	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	79	97	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-country-ema-cs.json	22751	97	0	0	0	0	0	0	2	158	0	0	0	0	0	0	0	0	0	0	172	194	0	0	0	9	0	0
fsh-generated/resources/CodeSystem-domain-ema-cs.json	643	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	49	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-language-ema-cs.json	13542	72	0	0	0	0	0	0	1	84	0	0	0	0	0	0	0	1	0	0	109	131	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-legal-status-for-the-supply-ema-cs.json	1459	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	20	62	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-material-ema-cs.json	5825	26	1	0	0	0	0	0	1	54	0	0	0	0	0	0	0	0	0	0	46	92	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-packaging-ema-cs.json	6657	33	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	65	83	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-pharmaceutical-dose-form-ema-cs.json	192598	408	0	0	0	0	0	0	9	420	0	0	0	0	0	0	0	2	0	0	910	431	0	0	0	55	0	2
fsh-generated/resources/CodeSystem-recordStatus-ema-cs.json	698	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-regulatoryStatus-ema-cs.json	1594	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	55	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-routes-and-methods-of-administration-ema-cs.json	11274	56	1	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	0	98	97	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-substance-sms-cs.json	8512	41	0	0	0	0	0	0	1	38	0	0	1	0	0	0	0	0	0	0	70	88	0	0	0	3	0	0
