Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.eu.fhir.unicom.json	63176	-	0	0	0	0	0	0	13	192	0	0	0	0	0	0	0	4	0	0	438	402	0	0	0	10	0	1
fsh-generated/resources/AdministrableProductDefinition-Agen-5mg-Tablet-EE-APD.json	1122	10	0	0	0	1	0	0	0	135	0	0	0	0	0	0	0	0	0	0	25	17	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-100mg-Pessary-EE-APD.json	1155	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	24	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-CanifugCremolum-10mg1g-Cream-EE-APD.json	1150	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	21	17	0	0	1	0	0	0
fsh-generated/resources/AdministrableProductDefinition-Cefuroxime-MIP-1500mg-EE-APD.json	1172	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-001-Agen5mg-EE-FullProduct.json	19622	50	1	0	0	0	0	0	3	147	0	0	0	0	0	0	0	0	0	0	96	63	0	0	0	0	0	0
fsh-generated/resources/Bundle-002-Agen10mg-EE-FullProduct.json	19731	35	0	0	0	0	0	0	6	43	0	0	0	0	0	0	0	0	0	0	85	71	0	0	0	0	0	0
fsh-generated/resources/Bundle-003-CefuroximStragen-1-5g-Powder-SE-FullProduct.json	17056	29	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	76	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-004-Cefuroxime-MIP-1500mg-EE-FullProduct.json	18621	32	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	83	57	0	0	0	0	0	1
fsh-generated/resources/Bundle-005-CanifugCremolum-EE-FullProduct.json	20179	36	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	1	0	0	101	49	0	0	0	0	0	0
fsh-generated/resources/Bundle-006-Yaz-002mg3mg-tablet-SE-FullProduct.json	26355	51	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	109	72	0	0	0	0	0	0
fsh-generated/resources/Bundle-007-Jangee-002mg-3mg-Film-coated-tablet-EE-FullProduct.json	20002	37	0	0	0	0	2	0	1	43	0	0	0	0	0	0	0	0	0	0	81	39	0	0	0	0	0	0
fsh-generated/resources/Bundle-008-Jangee-003mg-3mg-Film-coated-tablet-EE-FullProduct.json	20326	32	0	0	0	0	0	0	1	60	0	0	0	0	0	0	0	0	0	0	84	38	0	0	0	0	0	0
fsh-generated/resources/Bundle-009-Paracetamol-Kabi10mg-1ml-EE-FullProduct.json	24897	38	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	110	50	0	0	0	0	0	0
fsh-generated/resources/Bundle-010-Clexane-60mg-06ml-EE-FullProduct.json	14882	25	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	66	32	0	0	0	0	0	1
